species,animal_id,N_animals,BW,BW_units,BW_init,BW_init_units,strain,dose,dose_units,time,time_units,conc_mean,conc_sd,standard_error,conc_units,route,matrix,sex,dtxsid,source
rat,654601,1,-1,NA,216,g,sprague-dawley,5,mg/kg,432,hour,2.868,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654601,1,-1,NA,216,g,sprague-dawley,5,mg/kg,480,hour,2.106,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654601,1,-1,NA,216,g,sprague-dawley,5,mg/kg,528,hour,1.403,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654602,1,-1,NA,223,g,sprague-dawley,5,mg/kg,0.25,hour,7.216,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654602,1,-1,NA,223,g,sprague-dawley,5,mg/kg,0.5,hour,10.136,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654602,1,-1,NA,223,g,sprague-dawley,5,mg/kg,1,hour,14.128,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654602,1,-1,NA,223,g,sprague-dawley,5,mg/kg,2,hour,27.24,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654602,1,-1,NA,223,g,sprague-dawley,5,mg/kg,4,hour,41.148,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654602,1,-1,NA,223,g,sprague-dawley,5,mg/kg,8,hour,33.036,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654602,1,-1,NA,223,g,sprague-dawley,5,mg/kg,12,hour,26.284,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654602,1,-1,NA,223,g,sprague-dawley,5,mg/kg,16,hour,25.492,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654602,1,-1,NA,223,g,sprague-dawley,5,mg/kg,48,hour,26.408,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654602,1,-1,NA,223,g,sprague-dawley,5,mg/kg,72,hour,25.6,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654602,1,-1,NA,223,g,sprague-dawley,5,mg/kg,96,hour,19.632,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654602,1,-1,NA,223,g,sprague-dawley,5,mg/kg,120,hour,12.967,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654602,1,-1,NA,223,g,sprague-dawley,5,mg/kg,144,hour,12.067,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654602,1,-1,NA,223,g,sprague-dawley,5,mg/kg,168,hour,12.846,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654602,1,-1,NA,223,g,sprague-dawley,5,mg/kg,192,hour,11.481,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654602,1,-1,NA,223,g,sprague-dawley,5,mg/kg,240,hour,9.067,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654602,1,-1,NA,223,g,sprague-dawley,5,mg/kg,288,hour,11.542,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654602,1,-1,NA,223,g,sprague-dawley,5,mg/kg,336,hour,8.903,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654602,1,-1,NA,223,g,sprague-dawley,5,mg/kg,384,hour,6.347,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654602,1,-1,NA,223,g,sprague-dawley,5,mg/kg,432,hour,5.454,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654602,1,-1,NA,223,g,sprague-dawley,5,mg/kg,480,hour,5.783,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654602,1,-1,NA,223,g,sprague-dawley,5,mg/kg,528,hour,3.877,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654603,1,-1,NA,216,g,sprague-dawley,5,mg/kg,0.25,hour,4.808,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654603,1,-1,NA,216,g,sprague-dawley,5,mg/kg,0.5,hour,7.132,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654603,1,-1,NA,216,g,sprague-dawley,5,mg/kg,1,hour,14.632,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654603,1,-1,NA,216,g,sprague-dawley,5,mg/kg,2,hour,31.612,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654603,1,-1,NA,216,g,sprague-dawley,5,mg/kg,4,hour,27.776,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654603,1,-1,NA,216,g,sprague-dawley,5,mg/kg,8,hour,31.604,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654603,1,-1,NA,216,g,sprague-dawley,5,mg/kg,12,hour,27.404,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654603,1,-1,NA,216,g,sprague-dawley,5,mg/kg,16,hour,38.368,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654603,1,-1,NA,216,g,sprague-dawley,5,mg/kg,24,hour,50.812,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654603,1,-1,NA,216,g,sprague-dawley,5,mg/kg,48,hour,16.788,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654603,1,-1,NA,216,g,sprague-dawley,5,mg/kg,72,hour,21.792,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654603,1,-1,NA,216,g,sprague-dawley,5,mg/kg,96,hour,15.38,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654603,1,-1,NA,216,g,sprague-dawley,5,mg/kg,120,hour,15.676,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654603,1,-1,NA,216,g,sprague-dawley,5,mg/kg,144,hour,12.666,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654603,1,-1,NA,216,g,sprague-dawley,5,mg/kg,168,hour,10.105,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654603,1,-1,NA,216,g,sprague-dawley,5,mg/kg,192,hour,12.127,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654603,1,-1,NA,216,g,sprague-dawley,5,mg/kg,240,hour,8.807,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654603,1,-1,NA,216,g,sprague-dawley,5,mg/kg,288,hour,7.635,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654603,1,-1,NA,216,g,sprague-dawley,5,mg/kg,336,hour,5.868,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654603,1,-1,NA,216,g,sprague-dawley,5,mg/kg,384,hour,6.45,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654603,1,-1,NA,216,g,sprague-dawley,5,mg/kg,432,hour,3.997,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654603,1,-1,NA,216,g,sprague-dawley,5,mg/kg,480,hour,4.686,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654603,1,-1,NA,216,g,sprague-dawley,5,mg/kg,528,hour,3.367,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654604,1,-1,NA,217,g,sprague-dawley,5,mg/kg,0.25,hour,8.024,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654604,1,-1,NA,217,g,sprague-dawley,5,mg/kg,0.5,hour,9.712,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654604,1,-1,NA,217,g,sprague-dawley,5,mg/kg,1,hour,22.896,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654604,1,-1,NA,217,g,sprague-dawley,5,mg/kg,2,hour,32.08,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654604,1,-1,NA,217,g,sprague-dawley,5,mg/kg,4,hour,42.204,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654604,1,-1,NA,217,g,sprague-dawley,5,mg/kg,8,hour,47.128,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654604,1,-1,NA,217,g,sprague-dawley,5,mg/kg,12,hour,33.804,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654604,1,-1,NA,217,g,sprague-dawley,5,mg/kg,16,hour,40.98,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654604,1,-1,NA,217,g,sprague-dawley,5,mg/kg,24,hour,49.02,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654604,1,-1,NA,217,g,sprague-dawley,5,mg/kg,48,hour,33.272,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654604,1,-1,NA,217,g,sprague-dawley,5,mg/kg,72,hour,29.348,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654604,1,-1,NA,217,g,sprague-dawley,5,mg/kg,96,hour,16.496,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654604,1,-1,NA,217,g,sprague-dawley,5,mg/kg,120,hour,20.903,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654604,1,-1,NA,217,g,sprague-dawley,5,mg/kg,144,hour,11.497,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654604,1,-1,NA,217,g,sprague-dawley,5,mg/kg,168,hour,14.831,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654604,1,-1,NA,217,g,sprague-dawley,5,mg/kg,192,hour,12.746,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654604,1,-1,NA,217,g,sprague-dawley,5,mg/kg,240,hour,9.07,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654604,1,-1,NA,217,g,sprague-dawley,5,mg/kg,288,hour,9.601,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654604,1,-1,NA,217,g,sprague-dawley,5,mg/kg,336,hour,6.065,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654604,1,-1,NA,217,g,sprague-dawley,5,mg/kg,384,hour,6.473,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654604,1,-1,NA,217,g,sprague-dawley,5,mg/kg,432,hour,5.036,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654604,1,-1,NA,217,g,sprague-dawley,5,mg/kg,480,hour,4.737,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654604,1,-1,NA,217,g,sprague-dawley,5,mg/kg,528,hour,3.102,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix K
rat,654605,1,-1,NA,184,g,sprague-dawley,5,mg/kg,0.25,hour,16.795,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654605,1,-1,NA,184,g,sprague-dawley,5,mg/kg,0.5,hour,18.91,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654605,1,-1,NA,184,g,sprague-dawley,5,mg/kg,1,hour,21.45,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654605,1,-1,NA,184,g,sprague-dawley,5,mg/kg,2,hour,17.455,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654605,1,-1,NA,184,g,sprague-dawley,5,mg/kg,4,hour,14.195,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654605,1,-1,NA,184,g,sprague-dawley,5,mg/kg,8,hour,1.793,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654605,1,-1,NA,184,g,sprague-dawley,5,mg/kg,12,hour,0.73,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654605,1,-1,NA,184,g,sprague-dawley,5,mg/kg,16,hour,0.385,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654605,1,-1,NA,184,g,sprague-dawley,5,mg/kg,24,hour,0.248,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654605,1,-1,NA,184,g,sprague-dawley,5,mg/kg,36,hour,0.028,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654605,1,-1,NA,184,g,sprague-dawley,5,mg/kg,48,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654605,1,-1,NA,184,g,sprague-dawley,5,mg/kg,72,hour,0.012,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654605,1,-1,NA,184,g,sprague-dawley,5,mg/kg,96,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654606,1,-1,NA,188,g,sprague-dawley,5,mg/kg,0.25,hour,15.055,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654606,1,-1,NA,188,g,sprague-dawley,5,mg/kg,0.5,hour,14.965,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654606,1,-1,NA,188,g,sprague-dawley,5,mg/kg,1,hour,19.78,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654606,1,-1,NA,188,g,sprague-dawley,5,mg/kg,2,hour,13.64,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654606,1,-1,NA,188,g,sprague-dawley,5,mg/kg,4,hour,10.595,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654606,1,-1,NA,188,g,sprague-dawley,5,mg/kg,8,hour,2.178,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654606,1,-1,NA,188,g,sprague-dawley,5,mg/kg,12,hour,1.738,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654606,1,-1,NA,188,g,sprague-dawley,5,mg/kg,16,hour,0.754,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654606,1,-1,NA,188,g,sprague-dawley,5,mg/kg,24,hour,0.242,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654606,1,-1,NA,188,g,sprague-dawley,5,mg/kg,36,hour,0.08,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654606,1,-1,NA,188,g,sprague-dawley,5,mg/kg,48,hour,0.028,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654606,1,-1,NA,188,g,sprague-dawley,5,mg/kg,72,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654606,1,-1,NA,188,g,sprague-dawley,5,mg/kg,96,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654608,1,-1,NA,192,g,sprague-dawley,5,mg/kg,0.25,hour,5.23,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654608,1,-1,NA,192,g,sprague-dawley,5,mg/kg,0.5,hour,9.665,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654608,1,-1,NA,192,g,sprague-dawley,5,mg/kg,1,hour,9.935,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654608,1,-1,NA,192,g,sprague-dawley,5,mg/kg,2,hour,18.405,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654608,1,-1,NA,192,g,sprague-dawley,5,mg/kg,4,hour,15.675,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654608,1,-1,NA,192,g,sprague-dawley,5,mg/kg,8,hour,4.91,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654608,1,-1,NA,192,g,sprague-dawley,5,mg/kg,12,hour,2.144,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654608,1,-1,NA,192,g,sprague-dawley,5,mg/kg,16,hour,0.765,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654608,1,-1,NA,192,g,sprague-dawley,5,mg/kg,24,hour,0.122,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654608,1,-1,NA,192,g,sprague-dawley,5,mg/kg,36,hour,0.024,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654608,1,-1,NA,192,g,sprague-dawley,5,mg/kg,48,hour,0.015,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654608,1,-1,NA,192,g,sprague-dawley,5,mg/kg,72,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654608,1,-1,NA,192,g,sprague-dawley,5,mg/kg,96,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654610,1,-1,NA,185,g,sprague-dawley,5,mg/kg,0.25,hour,6.705,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654610,1,-1,NA,185,g,sprague-dawley,5,mg/kg,0.5,hour,9.73,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654610,1,-1,NA,185,g,sprague-dawley,5,mg/kg,1,hour,15.055,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654610,1,-1,NA,185,g,sprague-dawley,5,mg/kg,2,hour,21.81,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654610,1,-1,NA,185,g,sprague-dawley,5,mg/kg,4,hour,15.465,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654610,1,-1,NA,185,g,sprague-dawley,5,mg/kg,8,hour,4.201,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654610,1,-1,NA,185,g,sprague-dawley,5,mg/kg,12,hour,2.002,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654610,1,-1,NA,185,g,sprague-dawley,5,mg/kg,16,hour,0.604,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654610,1,-1,NA,185,g,sprague-dawley,5,mg/kg,24,hour,0.081,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654610,1,-1,NA,185,g,sprague-dawley,5,mg/kg,36,hour,0.042,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654610,1,-1,NA,185,g,sprague-dawley,5,mg/kg,48,hour,0.017,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654610,1,-1,NA,185,g,sprague-dawley,5,mg/kg,72,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,654610,1,-1,NA,185,g,sprague-dawley,5,mg/kg,96,hour,-1,-1,0,ug/ml,gavage,plasma,Female,DTXSID8031865,Appendix K
rat,655168,1,-1,NA,225,g,sprague-dawley,25,mg/kg,0.25,hour,16.375,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655168,1,-1,NA,225,g,sprague-dawley,25,mg/kg,0.5,hour,26.925,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655168,1,-1,NA,225,g,sprague-dawley,25,mg/kg,1,hour,56.175,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655168,1,-1,NA,225,g,sprague-dawley,25,mg/kg,2,hour,91.575,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655168,1,-1,NA,225,g,sprague-dawley,25,mg/kg,4,hour,156.875,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655168,1,-1,NA,225,g,sprague-dawley,25,mg/kg,8,hour,120.8,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655168,1,-1,NA,225,g,sprague-dawley,25,mg/kg,12,hour,134.5,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655168,1,-1,NA,225,g,sprague-dawley,25,mg/kg,16,hour,136.55,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655168,1,-1,NA,225,g,sprague-dawley,25,mg/kg,24,hour,103.175,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655168,1,-1,NA,225,g,sprague-dawley,25,mg/kg,48,hour,90.425,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655168,1,-1,NA,225,g,sprague-dawley,25,mg/kg,72,hour,75.775,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655168,1,-1,NA,225,g,sprague-dawley,25,mg/kg,96,hour,61.275,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655168,1,-1,NA,225,g,sprague-dawley,25,mg/kg,120,hour,53.025,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655168,1,-1,NA,225,g,sprague-dawley,25,mg/kg,144,hour,42.25,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655168,1,-1,NA,225,g,sprague-dawley,25,mg/kg,168,hour,47.175,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655168,1,-1,NA,225,g,sprague-dawley,25,mg/kg,192,hour,36.875,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655168,1,-1,NA,225,g,sprague-dawley,25,mg/kg,240,hour,25.525,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655168,1,-1,NA,225,g,sprague-dawley,25,mg/kg,288,hour,21.275,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655168,1,-1,NA,225,g,sprague-dawley,25,mg/kg,336,hour,21.475,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655168,1,-1,NA,225,g,sprague-dawley,25,mg/kg,384,hour,13.195,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655168,1,-1,NA,225,g,sprague-dawley,25,mg/kg,432,hour,22.395,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655168,1,-1,NA,225,g,sprague-dawley,25,mg/kg,480,hour,9.385,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655168,1,-1,NA,225,g,sprague-dawley,25,mg/kg,528,hour,8.05,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655169,1,-1,NA,221,g,sprague-dawley,25,mg/kg,0.25,hour,70.375,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655169,1,-1,NA,221,g,sprague-dawley,25,mg/kg,0.5,hour,97.4,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655169,1,-1,NA,221,g,sprague-dawley,25,mg/kg,1,hour,115.475,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655169,1,-1,NA,221,g,sprague-dawley,25,mg/kg,2,hour,177.525,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655169,1,-1,NA,221,g,sprague-dawley,25,mg/kg,4,hour,153.175,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655169,1,-1,NA,221,g,sprague-dawley,25,mg/kg,8,hour,134.55,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655169,1,-1,NA,221,g,sprague-dawley,25,mg/kg,12,hour,155.2,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655169,1,-1,NA,221,g,sprague-dawley,25,mg/kg,16,hour,151.425,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655169,1,-1,NA,221,g,sprague-dawley,25,mg/kg,24,hour,147.225,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655169,1,-1,NA,221,g,sprague-dawley,25,mg/kg,48,hour,104.9,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655169,1,-1,NA,221,g,sprague-dawley,25,mg/kg,72,hour,85.05,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655169,1,-1,NA,221,g,sprague-dawley,25,mg/kg,96,hour,63.25,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655169,1,-1,NA,221,g,sprague-dawley,25,mg/kg,120,hour,59.15,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655169,1,-1,NA,221,g,sprague-dawley,25,mg/kg,144,hour,54.075,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655169,1,-1,NA,221,g,sprague-dawley,25,mg/kg,168,hour,46.825,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655169,1,-1,NA,221,g,sprague-dawley,25,mg/kg,192,hour,37.325,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655169,1,-1,NA,221,g,sprague-dawley,25,mg/kg,240,hour,27.825,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655169,1,-1,NA,221,g,sprague-dawley,25,mg/kg,288,hour,22.675,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655169,1,-1,NA,221,g,sprague-dawley,25,mg/kg,336,hour,25.775,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655169,1,-1,NA,221,g,sprague-dawley,25,mg/kg,384,hour,21.96,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655169,1,-1,NA,221,g,sprague-dawley,25,mg/kg,432,hour,18.525,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655169,1,-1,NA,221,g,sprague-dawley,25,mg/kg,480,hour,15.7,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655169,1,-1,NA,221,g,sprague-dawley,25,mg/kg,528,hour,10.16,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655170,1,-1,NA,224,g,sprague-dawley,25,mg/kg,0.25,hour,67.725,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655170,1,-1,NA,224,g,sprague-dawley,25,mg/kg,0.5,hour,81.575,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655170,1,-1,NA,224,g,sprague-dawley,25,mg/kg,1,hour,106.5,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
rat,655170,1,-1,NA,224,g,sprague-dawley,25,mg/kg,2,hour,131.375,-1,0,ug/ml,gavage,plasma,Male,DTXSID8031865,Appendix L
